income,loan_amount,credit_utilization,repayment_history,credit_label
59300.23019006076,26264.346724539442,0.4326329109962638,1,1
95416.0127127102,19200.9154733745,0.9159389024959763,1,1
47460.65884424465,22050.753392346298,0.38479179529771007,1,1
96248.97115993858,5000.0,0.7617639482092856,1,1
74155.0387091095,38884.36939614257,0.8271037314365031,1,1
48750.66448211465,18357.58014967968,0.470265522858821,1,1
72648.15478111041,26975.86970339199,0.42144604228499155,1,1
79451.0889925346,11639.083297803734,0.7355839477927337,1,1
72436.19924434392,23080.09902217341,0.8759615832602989,0,0
28595.50560219087,6971.552364752547,0.7416919731114026,1,1
45457.25648350263,24520.67838259671,0.2930574107530858,1,1
55049.6272889699,16440.259156141674,0.8550615853220496,1,1
58511.33141799908,20291.905039355675,0.4294444173213081,1,1
72413.44195101356,26979.740301300975,0.5897950000112442,1,1
63554.020018665076,7674.596887797198,0.8067202763988044,1,1
33293.11282579797,13155.08269387203,0.2601355522904184,1,1
67603.95702011927,24573.242810867654,0.7668336153259201,1,1
72211.71490567646,40982.21474546747,0.6067383782240758,1,1
71195.8089586208,18619.176653385184,0.859340395553467,1,1
81615.61451109244,25911.361179239324,0.2461748415670115,1,1
76678.44309097808,18930.2853014152,0.45757990148478916,0,1
69183.60158456874,39422.455947562994,0.8079166289368118,1,1
58596.68577082706,5000.0,0.11634694793824615,1,1
26780.78132968018,20946.21044669358,0.19537116175079644,1,1
68592.36438265172,5000.0,0.9419804308432245,1,1
64153.75374326222,5000.0,0.33833505180179796,1,1
65431.57674390747,22974.62053117817,0.9292117146653603,1,1
34465.02848359381,21394.97796147459,0.25515181835737283,0,0
38378.869191834754,17151.630622577988,0.40693027655623526,1,1
81063.05706665808,18938.05909960247,0.739939027828035,1,1
59208.8969228669,50982.994340712576,0.6591116461524517,1,0
73630.01394745249,17418.248619685655,0.5939540399396972,0,1
60566.36752260919,25101.243612500748,0.5504142994342565,1,1
60595.122789914865,13506.351803861191,0.8169243771150292,1,1
78765.67611951995,22952.32575040603,0.2997062784083838,1,1
49679.10543565252,17617.663249443824,0.47610028794449066,1,1
61922.41553881967,15894.8151727027,0.23213444833298869,1,1
50754.49422589914,38188.985322003246,0.6065503563710987,0,0
51310.07545135369,31771.84963184339,0.31296276063062217,1,1
53816.557530627215,21367.466473992306,0.38376575469187796,1,1
64442.67543267425,5000.0,0.5005631091299989,0,1
50425.02756673046,16389.907767474302,0.12275499784765867,1,1
85115.12251147041,47030.27564405084,0.17814724553271202,1,1
42107.85395560992,17693.38333360292,0.6830398376019866,1,1
56262.56711677282,31032.17572053658,0.4646244836098812,1,1
51205.3788345165,34419.424019526006,0.8350716886999111,1,0
88939.55768707466,22189.639158559752,0.6904712030975695,1,1
63931.09553023149,11581.783681318477,0.10688580040022408,0,1
80636.8907893727,5000.0,0.6242054811520646,0,1
30288.79253926056,26841.632086089547,0.17966613615075896,1,1
65341.00531738518,11852.43997176452,0.7637932028219201,1,1
77792.61591246874,21761.50451887692,0.9427815350367267,1,1
61645.67978550848,7501.796604106359,0.5515189751052848,1,1
81309.60750130702,17347.624595297977,0.6803625751650108,1,1
49654.230997992556,20337.19054901053,0.3017170367605388,1,1
88186.9488037116,22685.935810442978,0.47195808219072455,1,1
105977.962472385,8851.778126475858,0.8276810324009262,0,1
52743.22879120682,31969.10948761352,0.24230950558431352,1,1
51089.949571984565,14031.052152680288,0.3257052647716978,1,1
89067.68954235401,5000.0,0.47861862399312566,1,1
91591.44291461425,18909.765800365363,0.7054115580674118,1,1
49542.799456934634,20343.7530902646,0.41950136157632273,0,0
51596.26365808285,21605.894331717598,0.8885724378155533,0,0
54364.30782278985,33621.32403685079,0.1802884935784113,1,1
33110.98977931446,17635.511632641406,0.4151835679131204,1,1
41626.961070316036,18803.803756312285,0.7026110049141586,1,1
39917.184664958644,8968.156187669065,0.2920887508122686,1,1
44644.04869791743,28205.53502887897,0.657951164095222,1,1
59306.30225226438,21843.090640781036,0.23958441449324405,1,1
64684.29465073041,15799.722727058372,0.14758324213243343,1,1
91010.00985628154,5000.0,0.20286335923635154,1,1
40032.91918522418,34444.12195055088,0.8904870656640145,1,0
79686.44796953167,7723.200355439428,0.5689882504986186,1,1
55720.22311548982,14087.219906302944,0.7768939091577016,1,1
59010.72580695134,23583.445110760033,0.3827563257692935,1,1
73496.38984333207,8034.420713833135,0.6037598507026296,1,1
37545.559568754026,5064.902217468565,0.5207093136492429,1,1
67648.19492368102,5000.0,0.9038772654919499,1,1
63329.04416426112,27209.969529056354,0.7354384406459937,0,0
69849.02528016298,14548.137552736784,0.7209612367720922,0,1
65783.37287815636,49272.7009247333,0.1394002790191376,0,0
109106.00279821789,10056.449343691265,0.5672192186531374,1,1
47245.20031497368,10785.489765710787,0.49694273581654264,1,1
49380.060899963646,14346.070297145985,0.8886659266152653,1,1
47537.18947150471,22431.34655138489,0.3187406899611024,1,1
48890.457616794905,15297.966612146887,0.32935843529743014,1,1
47252.25745386964,26123.32214002512,0.4496443115492753,1,1
83780.33062215104,10214.116100113457,0.30686425639541964,1,1
88410.0849597971,6184.082815364189,0.20980633013743707,1,1
48585.07412501048,5000.0,0.8288026196531807,0,1
43352.88853791542,5000.0,0.5745350457433285,1,1
69428.31112772808,14819.309805249432,0.8321583111130818,0,1
48955.53911438057,16990.19687606778,0.8064645505931415,1,1
72658.63635511023,13685.629725168166,0.3397360015712204,1,1
64058.46041702599,32434.057971871618,0.5655768276756329,1,1
29685.11770005536,32280.302096081352,0.1707350473290599,1,1
90950.10402660123,16651.97012555498,0.8779641014261447,1,1
95917.55346191043,5000.0,0.4436233078053801,1,1
47744.22619031228,14332.94891944947,0.43462475630566816,1,1
52245.968801280316,14001.786060829385,0.3573420650252602,1,1
65717.3078144981,13428.65037721942,0.49156418300409827,1,1
66689.1357997405,13022.81096101755,0.31399547856363086,1,1
73170.8854534566,13465.371042751927,0.4186244318772839,1,1
100204.09077532699,16134.583841022402,0.7799549912971495,0,1
56461.05545011901,13644.589011844433,0.809117178047396,1,1
44034.055109230925,22083.225086255923,0.35855510598423873,1,1
32413.615439709454,23603.68715904861,0.49866226596986973,1,1
45381.39920116162,10893.549128175102,0.8427468098380444,0,0
59337.46054252406,32710.653260070332,0.14477233205524256,1,1
95891.15727035575,10199.376981593861,0.8557732176964176,1,1
49647.77401927657,5000.0,0.2863066938044819,1,1
64475.75903277797,23807.780713650518,0.6767583575822195,1,1
59671.54207854496,11825.918655856602,0.5951689419269102,1,1
83767.86546896168,23212.91470757388,0.5699996359608642,1,1
110538.64851747244,5000.0,0.8304561910398981,0,1
49382.624541593585,33924.55941483068,0.18633632209796208,1,1
50211.21114963556,26722.934080404022,0.3949738215267906,0,0
80883.21754138144,5000.0,0.5575148343930507,0,1
73637.82979252623,5212.228761537143,0.7895955258541338,1,1
96934.14651472068,36722.659040975275,0.28397662089992076,1,1
71678.56370651927,12626.200965020413,0.7824903651681347,1,1
52814.158184258806,11658.15151267376,0.4396927101198454,0,1
71813.09661384618,5000.0,0.2605767779686411,1,1
82174.07161165816,16492.21794398446,0.7451384743769602,1,1
76409.64362394728,17722.80385164247,0.17726406625336566,1,1
70145.48062214596,27154.930967694854,0.5375522679641265,0,0
81333.49379178308,6009.215718155246,0.15429441628260515,1,1
83385.91180891346,5000.0,0.4029551768841194,1,1
87643.17982075055,24509.62634776477,0.6109152791554338,1,1
72974.19775179285,30067.300712270648,0.5726982102641311,1,1
56657.63839366291,5000.0,0.44395710521896653,1,1
62934.273728666456,30815.140862997414,0.46469079487629833,0,0
84130.17933016714,20375.418414868214,0.29275412034815157,1,1
43661.28658025528,30918.05339074646,0.48750020016048745,1,1
67373.46617745802,19297.796384823836,0.9102666273627091,1,1
52133.22375345279,5000.0,0.8228849801162218,1,1
60574.89645869635,18480.32617683961,0.22344793871489224,1,1
85569.03725214598,30601.438186712698,0.1253136692227828,1,1
63821.981360398066,11062.539809162858,0.893495665809136,1,1
60928.73096312297,16120.350310925478,0.5477372873986355,1,1
32802.877180401614,18238.664964490217,0.5571621496769116,1,1
74925.07132054442,5000.0,0.763610296350544,1,1
72909.68362282151,36713.47575437476,0.36748562779062754,1,1
103265.0944661092,10986.243201028255,0.5096214335106019,1,1
53844.435300939986,25057.35432472799,0.9233634761747269,1,1
64383.00655327878,19132.988638517912,0.6713263838925461,1,1
64987.673674215104,32576.190563593602,0.23068327719641804,1,1
91549.0655952695,24060.56122428081,0.2132427357867003,1,1
58094.089352260955,17650.757284790256,0.2736250445830546,1,1
65580.43051540678,11064.849074807198,0.7517049232576098,0,1
72157.93019433078,27978.50701382139,0.35107045326452363,1,1
63732.18246312716,5000.0,0.11818051967381782,1,1
51071.32770898943,26458.904202758924,0.9025482089798126,1,1
63881.79985796615,9009.552484451273,0.24425640393567408,1,1
81472.63499719545,32522.8366195664,0.1081244582258583,1,1
39469.694011778796,21612.995426626952,0.3015618620258245,1,1
62659.39348293752,26441.237678501086,0.29977446905041366,1,1
45997.583701216536,20819.888138247195,0.4587044632188646,1,1
83900.93257849685,5000.0,0.8823313567750313,1,1
29536.261904324507,11392.708366046616,0.8473071801122332,1,1
48821.563054568236,26723.893376113825,0.48836037173506375,1,1
67544.23750129042,21666.55817359844,0.4492649192430355,0,0
91310.48058468681,31809.89905305672,0.5717577235036235,1,1
58684.99477854025,24032.74563037172,0.3069359101760009,1,1
48896.009466136034,10332.981092973403,0.1443572431714084,1,1
97623.1413888118,12039.35862279366,0.8983405157455256,1,1
31039.72199167512,21029.173905232372,0.2586941371455968,1,1
20000.0,5000.0,0.26864061985885895,1,1
68800.28900106665,36734.41885622985,0.5015912795258555,1,1
49958.91551294778,24417.467363775573,0.5178713431142811,1,1
39575.34365738573,32270.345970488725,0.11566907824563066,1,1
74167.12894598706,5000.0,0.2257615279578751,1,1
64876.01427542398,32445.651603552556,0.4214315957766305,0,0
48718.42738526543,42314.989110277485,0.6811710894839582,1,0
34393.91202658211,6791.216446226825,0.29415568830714545,0,1
77449.14656560289,27714.017949037665,0.45956227930549826,1,1
73004.02355917322,20011.099446872933,0.5737433050089968,0,0
58016.482724412344,5000.0,0.8553036204297982,1,1
96932.73992095332,24928.8397185187,0.37715992697805484,1,1
38598.304673476945,28336.032048373483,0.213524525983961,1,1
29489.496581505224,13988.734473311531,0.515881392012967,1,1
46161.83860237511,31659.165202552227,0.7347133614314528,1,0
59088.27967289004,5000.0,0.19338079349482343,1,1
64866.78898645384,5052.438535503558,0.46098096794241633,0,1
55175.278842873406,21365.973955887523,0.11511737007311092,1,1
67041.10793028593,20253.852779722718,0.12852530440016346,1,1
34969.21151619111,12834.265115758948,0.5105103587341657,1,1
88875.29208146519,28095.94435971886,0.35346770342829004,1,1
58356.97643214862,25308.943142159493,0.8183412041546003,1,1
82345.91663176256,28581.39070934016,0.6118311602074861,1,1
66854.50692755409,18768.635646477323,0.4858430174815418,0,0
69135.06438307567,26025.80267978341,0.4467450653961519,1,1
71395.34560464407,15543.496969700054,0.5226586581611288,1,1
68954.17120034629,40538.18690086596,0.13437300653076215,1,1
72854.45519735088,11874.542298780145,0.858874352957561,0,1
86583.05060264863,41052.97429458312,0.9485576823738646,1,1
63930.4233940294,20348.879470894084,0.2542640561298939,0,0
74180.07515177024,6244.891104312574,0.20232552005842677,1,1
58205.28611425547,33680.79350488601,0.22204084393130594,1,1
88802.34430898946,21259.01388394959,0.6618729994992121,1,1
46472.153958814604,28511.240983802378,0.6622247126831585,1,1
96018.80865821631,32238.559185425933,0.8207355379366493,1,1
59196.84098711313,23379.555541450252,0.7390524301623153,1,1
31384.497957639036,14077.591551871854,0.48223622236393876,1,1
62562.088298215785,29757.133776692503,0.620927057330521,0,0
46378.96685050238,20007.555074545955,0.6850419698128067,0,0
76812.87097977448,26858.57818608419,0.5358259997424414,0,0
46947.520413952174,5000.0,0.5043033367838912,0,1
51076.3313357044,24469.81717009852,0.6483328287962553,1,1
22209.18538108938,13614.141748549699,0.5738533666293056,1,1
50953.87361501846,36533.09637178531,0.6473509595355238,0,0
20000.0,26230.87347889095,0.6209265578688593,1,0
28321.943530285535,22398.577458492968,0.7113170764366065,1,0
75208.29312288595,24863.099933502217,0.6463829824654447,1,1
75716.00317301664,10015.591471232818,0.5417811134716772,1,1
68509.15123569929,36232.56690528054,0.6795272895917285,1,1
40660.47713741574,39913.704184169044,0.4820596704076138,1,1
59045.7728771604,23929.135105482164,0.3054205420767109,1,1
59927.94921818863,35904.03568573639,0.10120548711382815,0,0
36832.706216149156,14308.518013274661,0.5759695250739667,1,1
90067.96603534301,12028.864337750192,0.6020569426173449,1,1
77547.24581151342,20409.247487289227,0.9262416200593572,1,1
55580.71652340672,24349.410383678987,0.4072565839801342,0,0
60537.716779890616,16060.133187568796,0.43501325640406496,1,1
64167.65615895105,25377.68190368484,0.27152964414086167,1,1
20000.0,23063.894820734142,0.15995415095172363,0,0
55056.452349588064,10016.932247089451,0.7568838189324795,1,1
46360.31504004403,25187.930174517212,0.3122289046884263,0,0
39967.59980210169,28635.282425215213,0.6175691318755322,1,1
54377.9941422809,21714.69317590391,0.6846070802136592,1,1
95953.73053699045,31526.481032616924,0.5005511841979006,1,1
72816.8572253402,7825.9620650304805,0.8448992960731129,1,1
48576.42020434407,24679.50422131852,0.47722561483276943,1,1
71451.65562712317,8297.192936032252,0.34217232958550037,0,1
87987.10873172004,8859.186417669125,0.8616131945173789,0,1
78492.67365825537,13690.6916626221,0.8323296416124629,0,1
61192.60739840348,10579.39816425755,0.23943395501495104,1,1
47061.26444588852,14520.041812588623,0.12206686560083281,0,0
73964.4662722718,17858.496892888114,0.1764877228971776,1,1
67869.70770843499,28371.544863313844,0.3435652887707445,0,0
77903.86440055465,16788.409612942974,0.9264208314804541,1,1
72703.43603363939,5000.0,0.5747387301867013,1,1
80991.05430638671,31400.678464951605,0.4172724722248785,0,0
49295.29576878864,11629.098663849603,0.8554086804208344,0,0
86347.88131268651,19412.79572895371,0.4851658817567247,1,1
63951.99209384799,24465.365069407115,0.36795283414086793,1,1
101505.21745250531,21996.104184027827,0.9000365994338088,1,1
46216.243638208645,30941.795475214756,0.8220900162637763,1,0
94719.27606330499,24790.03143392759,0.8171181191065248,1,1
63958.21566925295,11386.90420302892,0.5354420315926811,1,1
46971.63992771103,41785.62173991662,0.7710226389931367,1,0
50322.28331891357,21943.334633382332,0.2524503553748691,1,1
53593.0538361136,18526.597733784936,0.587239513922807,1,1
68483.31892803832,29639.25423055571,0.9362690344204139,1,1
70456.70976070999,22494.509459300723,0.3473146659402674,1,1
48525.99992122842,23992.28192939327,0.7751994798605238,1,1
59512.90815478034,44921.83998600687,0.5169066461268571,1,1
102845.40717223728,17248.785717449533,0.13383483073877422,1,1
94550.86340201422,16822.39105982604,0.7485664881433173,1,1
68726.47339348064,21165.785120124638,0.24328377273329588,1,1
60760.069563364006,30715.159355810385,0.6367525320628377,1,1
62400.62653436523,5000.0,0.17281456493992697,1,1
72270.35945460833,5000.0,0.9048372878715701,0,1
39544.14869603189,14128.847293798524,0.3479653041033068,1,1
54852.4692515331,5000.0,0.29249498792578565,1,1
26628.3185224482,15751.686524743616,0.20976594345638416,1,1
67984.46245210558,25024.9969612929,0.9041018643381906,1,1
72943.91879405481,11092.511364477366,0.7051181810751094,0,1
50336.27075401252,5731.734232186576,0.7304117554103754,1,1
91479.73526580066,20693.37161715348,0.524493877173208,1,1
35484.68673995318,28625.434846151704,0.5035186174799109,1,1
30712.5023958036,5000.0,0.19351805654275514,1,1
64489.03637119944,28202.323983059843,0.5758649312463929,1,1
80941.9660522431,28173.06203738326,0.3098790208424719,0,0
93678.55382915738,29540.85102156628,0.930573532880345,0,0
50822.3147426212,32184.802148716866,0.7770937990128752,1,1
81573.61666862591,42020.13924659616,0.45104325116395444,0,0
59229.83060998585,16439.079513809447,0.22864006988780308,1,1
56547.45400118361,21095.71580077858,0.7675319374679663,0,0
77673.19874973345,15835.615667519745,0.2037457020191186,0,1
73046.4575682684,20019.768447558108,0.2609336904725099,1,1
28472.15686031501,35328.73355636312,0.2797924400825933,1,1
89530.80699451792,6549.855160693312,0.5733570425321302,1,1
87601.82708294904,11389.503278344246,0.7689981558918113,1,1
47488.74596980941,33771.809365045614,0.36716764691598835,1,1
67916.07066874819,30200.3650690209,0.171969342133996,0,0
69880.60372565477,16368.68353182922,0.4948576939957563,0,1
65213.47531647814,28544.020011207198,0.7358937049859452,1,1
48993.8969230916,23412.158424920333,0.28841426662428005,0,0
46567.53264123897,35002.74609000988,0.2869358658334681,0,0
59488.91858017109,20745.095938267725,0.9051429732447042,1,1
83454.58038518729,30256.321138725823,0.9110306680513012,1,1
70872.00309188865,46420.1191049262,0.94189587225234,1,0
52587.713358277884,25980.991550474664,0.7865106613385631,1,1
75433.97421296689,20493.281657948435,0.25995654379275374,1,1
20000.0,27224.469852209797,0.28018429267937217,1,1
82975.31400744207,16347.19141796115,0.38919145529403315,0,1
25205.72442443801,43879.677055247324,0.3704126516334672,0,0
52751.18117193736,21800.710376959814,0.9130485867163077,1,1
37606.60210747712,17270.66679774487,0.7707128854494396,0,0
34106.37048558189,11643.109949799637,0.7154074733373208,1,1
83216.53574757038,30972.201916064387,0.258068740449412,0,0
50645.97597376217,28671.874128277388,0.8730967254579801,1,1
66930.07763461431,15026.456285859067,0.8036898225802477,1,1
59061.58842241632,25764.513451224226,0.23909556512873514,0,0
69540.81654446243,5000.0,0.8404947821668266,1,1
61536.43782120511,21849.705750731562,0.33141040591490056,1,1
34340.15551622861,24527.563520766944,0.16873928395729015,1,1
79925.3363889428,37073.29809559223,0.6582989605370785,1,1
50124.86833677375,12291.811972713105,0.655733960476681,0,0
28868.362026804978,7216.473711976756,0.18069220813077538,1,1
51437.69678068175,11045.720390749582,0.37102403759609504,0,1
90015.19581268622,6634.3149968508005,0.9438922929172078,1,1
77004.43484226985,33366.57357758983,0.6766626669574264,1,1
53026.957311842816,35486.39295024037,0.7205638916128297,1,1
53014.84591363143,23202.16577948829,0.2809796927636598,1,1
53567.298975652346,32212.949456851482,0.1669647603533272,1,1
101534.95967121681,21339.583805802355,0.335366436279797,1,1
67638.70904463106,19048.88352299234,0.3115636274142132,1,1
68600.8329438214,16669.623809462384,0.2993624856358451,1,1
80605.66908063684,16896.090086224343,0.2638411736039836,1,1
64775.78318053027,5000.0,0.5885423370570937,1,1
54819.15708358594,22642.54763607339,0.3788879544655485,1,1
56073.003018300435,19596.66089785956,0.7972932627904008,1,1
58567.97481171872,27453.607240778758,0.2563553051702764,1,1
59255.55526980317,20935.234964386098,0.4949330102382628,1,1
74552.5908727396,18372.962984309084,0.111609160962168,1,1
61038.91771614599,11288.069699923697,0.5094299740869133,1,1
74652.80154431159,20721.532368217613,0.14746248774500323,1,1
58385.668397828355,27382.37230816162,0.9310649850917471,1,1
61572.70380632181,8566.610089161393,0.7720033093528509,0,1
20035.986309357846,20874.73753680739,0.5165947551409871,1,0
78326.55349404963,22330.42951529484,0.17359925445244773,1,1
66929.76951795985,12819.352163817357,0.6035786246718521,1,1
79960.20219719304,14121.436950919997,0.7449491880965958,1,1
20000.0,22306.108487662143,0.2621096650540335,0,0
101767.49409561454,8665.78981707377,0.5829770896693672,1,1
57208.207436896526,23499.237152493926,0.7920792636254378,1,1
82163.65633475033,11046.456263408,0.7530106109993688,1,1
39201.881457489384,30628.536930332164,0.7825432151870799,1,0
72255.4781012514,43378.277453883,0.8474249111392619,1,0
38931.68873652688,11392.431982981803,0.8970297868355497,1,1
47524.6207860839,25342.078623746747,0.44469298192300555,1,1
98280.62707733572,12732.580951179807,0.5834537371444457,1,1
56186.35198473307,30409.541737977896,0.7720605971387692,0,0
64348.657463594456,7347.415909147848,0.6925688418539157,0,1
77401.35461377508,24805.867584277126,0.946192194024722,1,1
69913.63775945209,11270.110331106473,0.11162600343894752,1,1
63008.378102871524,17930.154109016312,0.4018632330184221,1,1
67299.2200493245,9689.74724852693,0.3388737373296721,1,1
108068.3117047655,28223.504708957535,0.3229684726407044,0,1
58847.62405932829,11630.196455604131,0.2891503151240529,1,1
64021.98093429935,25519.642593318276,0.7027552646929447,1,1
81013.08792015223,16559.019717376672,0.17204555228402357,0,1
82110.51865915967,18855.27628201137,0.7303675088518375,0,0
83740.6061112076,21477.559074001285,0.6894119657138325,1,1
72774.60444058369,12381.753283411514,0.31318351262576194,1,1
37139.90174539033,22103.67113540887,0.3149087156903871,1,1
92668.63064602192,35303.34564354411,0.6345314975428269,1,1
37073.09213962624,12219.052141672857,0.7478454396611262,0,0
66052.70930478067,31718.101432738447,0.8450127711242607,1,1
44914.48299961284,34980.97633487784,0.8243186292763044,1,0
58717.23306814015,11838.45010971956,0.9201505450392752,1,1
66575.24820606962,5449.453949094483,0.5941771610360345,0,1
66427.14430900547,23019.609001717647,0.8723572271393056,0,0
68438.41508470569,14525.924772331271,0.7872362822713491,0,1
92274.22538117295,38686.03219163002,0.8604674806669116,1,1
69070.6860302796,20348.075404998322,0.10988261109256164,0,1
55116.867294187025,11978.005919648209,0.9210175430859393,1,1
79281.74336576715,8528.404889882886,0.5025006384195065,1,1
83789.40977849282,30899.0495909083,0.7784555411386165,1,1
35447.84369726015,14288.160259158136,0.20812350143711372,0,0
71948.00139699716,20438.28799460428,0.436549931441878,0,0
74023.45484621797,29558.02745112481,0.3307415635678423,1,1
54048.72993280016,15157.416480691698,0.34790995492579646,1,1
87514.1362662324,19540.711712598393,0.20476727695824948,0,1
56998.888259349456,19834.3159017748,0.7848992576615559,1,1
62511.52906943085,26833.24511516092,0.10785596739391644,0,0
56538.56351432261,25907.443355103256,0.36562963843742213,1,1
60311.58095162935,17798.862687451714,0.24824896173395278,1,1
38074.49826209596,20636.490614965176,0.6006830995170894,1,1
31198.982348114114,16282.209884765112,0.3161145422223623,1,1
91890.10126449945,5223.875930805552,0.3201486863488847,1,1
43060.77303363344,22576.008573981293,0.5150874223960209,1,1
40172.15301087386,38921.91760833068,0.6547856834397868,1,0
20000.0,11162.808593089372,0.20310899888038908,1,1
47220.765046209955,12269.70290397297,0.24918473459567173,0,1
33538.20413185003,11292.722283562587,0.31009853290533995,1,1
92840.30320272739,27245.917787231225,0.9276859820002664,1,1
80196.34178685269,24484.8545419644,0.4375796249514823,0,0
46236.99309644553,18414.623075835432,0.6091415770363725,1,1
105048.71610688618,10819.809383610347,0.3053113908085812,1,1
79635.30973983188,20923.767916399243,0.5168905963838647,1,1
53503.37232982755,5000.0,0.16300129822806436,0,1
20000.0,21434.26566857493,0.1295308240339779,0,0
105818.85145181483,28715.24386087934,0.49842349779824113,1,1
32208.550664728078,7488.008633663221,0.4388603943906503,0,1
27092.025060862165,5000.0,0.21634827173805352,1,1
80451.4086401928,35794.3789169486,0.6844612145826237,1,1
108795.04812678546,13882.403604954152,0.9439679672643747,0,1
87685.45637021036,31359.478459438218,0.4362997980172056,1,1
71278.18240104719,18460.023348021685,0.6308748405297853,0,0
71895.08683330572,18380.451830586728,0.9185295510098128,1,1
77068.31117560616,24384.12699496645,0.8068047265798439,1,1
75178.5717957353,11160.011432535593,0.4940193898072829,0,1
65623.82847938752,21324.971434956457,0.7268660617909315,1,1
62084.022079037524,16185.105851759074,0.20891478421294543,0,1
58748.13744200955,6795.065565949687,0.5352882771442293,0,1
44920.70822266647,23374.82074726399,0.33720123560294607,0,0
54386.49846266452,17366.921931220837,0.23698913471173694,1,1
26140.86371609229,18429.75171555292,0.4623387703163546,1,1
58033.207464105006,7898.390565858422,0.21136237126857227,0,1
40228.177856981645,35914.00367762804,0.6941373419483127,1,0
37928.21365568458,28767.14186386116,0.4878040374453352,1,1
63597.88302306957,29641.558841719787,0.5514729376799642,0,0
87840.04572689199,16945.55297558318,0.22441954786793347,1,1
78366.33212004627,5000.0,0.2188059119294703,0,1
28589.98792753645,39529.17382489511,0.5959031199711055,1,0
40207.43726859325,19389.02491994132,0.9372582856550293,1,1
78815.42375976432,12512.002039799463,0.18181299575206677,1,1
40350.252129233806,24168.01574483114,0.34287171428091406,1,1
55507.33700005951,31671.207880032973,0.8390402490572044,1,1
71001.04198049103,19769.49443914534,0.1614312104169514,1,1
40633.11090272729,32785.75167939375,0.8445028631619086,0,0
62107.5101229192,30829.99938516869,0.5456430858685385,1,1
33319.490101635914,9236.188125979414,0.447026757837462,1,1
47972.64712097572,13262.098943405235,0.36322847969873745,1,1
66395.63868285074,29575.371632797676,0.35254958440866563,1,1
28140.125329366616,5000.0,0.359932195082057,1,1
68809.49475920798,18505.443068350112,0.8520826188161664,1,1
59607.24402146637,5691.6879837532815,0.7152259456485677,1,1
71049.79908834296,15234.461985664753,0.669264556656478,1,1
64478.282681293225,17011.799109707958,0.7789367766092007,1,1
87282.80859947688,16417.556220924922,0.31854746355352326,1,1
62504.49005295814,14477.387478873914,0.6253363902694924,1,1
51411.88917749494,9028.563503711859,0.4910563031142583,1,1
62445.95006064568,42919.11266818686,0.7650753899201643,1,0
70865.96058072777,38674.62004161351,0.3628676939022927,1,1
60977.20140651409,8379.341797437166,0.6467018243394114,1,1
60811.83382407765,35821.167513035674,0.8498805500447164,1,0
45960.166243864885,16005.34509527147,0.4418279047656894,0,0
46741.98164898103,21291.874733317105,0.15662877426234223,0,0
31947.89456400613,19367.260401030842,0.5386431989905238,1,1
94991.53486373878,13402.513587460342,0.39407661463597204,0,1
35122.7352921743,29838.523436061467,0.6713915734650987,1,0
46141.896044081856,21258.86530576658,0.9083779860363151,1,1
45631.854688616055,15234.485767807586,0.5127670702973199,1,1
77898.48753888883,6954.105561995274,0.4962616956322038,1,1
54101.00643415944,11064.049862808795,0.6563970801627412,1,1
84954.84145347467,5000.0,0.18797287805453253,1,1
46530.18751512263,20122.235484151694,0.31548026058626244,0,0
65579.88324447603,8033.344077156042,0.8811324266753388,1,1
43293.05893480485,17344.39487481459,0.6694512213592013,1,1
102902.98255546777,33701.01853610371,0.11142743738590383,1,1
36248.03161940975,31992.995729215858,0.27393165167516687,0,0
66196.41420454055,19677.231058973823,0.6804116761245642,1,1
72675.53761864197,19129.1527385685,0.7497393221781881,1,1
68275.98194902997,38798.74549421008,0.8138806367729355,1,1
56294.246822445835,25207.561203587113,0.3483502828747381,1,1
57403.586005331475,16721.935401234772,0.8913743068359282,1,1
60876.229439582195,5739.81882879548,0.5700048595412085,1,1
57059.95996743023,23938.732181647432,0.692058169029709,1,1
79277.58233589819,28293.237725828625,0.6072280333629217,1,1
104210.46003182702,13683.48475486356,0.2043290464734274,1,1
48850.16429984332,22912.027551380328,0.9186474604771478,1,1
32603.94040841844,16364.267050849707,0.20444424291002977,1,1
58234.359032974906,18159.676008009974,0.3166496629495061,1,1
111594.18675308637,5000.0,0.7915836981895331,1,1
43926.50864060538,17782.185962838645,0.6258074172759363,0,0
92782.33610888135,29693.69302408054,0.8124267905699034,1,1
93554.01628152882,13685.974444334417,0.5383757601179382,1,1
48928.23516584011,20525.263682153163,0.42044425006163966,1,1
71379.66158370551,12440.492933080795,0.8835686746156172,0,1
92567.93246257077,23604.41676292773,0.13081446988757564,1,1
52417.44518025026,17834.768024638262,0.827710687300089,1,1
55928.392797952765,10607.584593179932,0.2961951174096144,1,1
48366.38172102712,33325.51467665128,0.8214258785908726,1,0
39704.865386142665,29289.320135322152,0.21831712140435278,1,1
47014.449098679856,13950.932360718252,0.5931861191369594,0,0
35521.19466475487,24977.883094177774,0.8548917311597511,1,0
60681.66936518452,25374.120028203808,0.5025086998640569,1,1
44600.53537882717,26423.01235011176,0.734581672732884,1,1
64675.71823581495,5000.0,0.7839708751772246,1,1
28882.087075927455,30066.06541032628,0.7260200774092623,0,0
66617.60464428914,14303.010370742686,0.8865302763434085,1,1
76670.5792321785,16421.72066558733,0.4798090959419394,0,1
20125.287148570893,46378.817522602,0.2471566232903824,1,0
